ClassName,MethodName,ReturnType,AccessLevel,Static,Async,Parameters
"IA_P2_PathfindingManager","IsAvoidable","bool","private",True,False,"GameObject obj"
"IA_P2_PathfindingManager","CalculateAvoidancePoint","Vector3","private",True,False,"Vector3 from; Vector3 to; RaycastHit2D hit; LayerMask layer"
"IA_P2_PathfindingManager","DrawDebugCircle","void","public",True,False,"Vector3 center; float radius; Color color; float duration"
"IA_P2_PathfindingManager","DrawDebugCross","void","private",True,False,"Vector3 center; float size; Color color; float duration"
"IA_P2_PathfindingManager","CheckPathWithAvoidance","List<Vector3>","private",True,False,"Vector3 start; Vector3 end; LayerMask layer; float agentRadius = 0f"
"IA_P2_PathfindingManager","ReconstructPathWithAvoidance","List<Vector3>","private",True,False,"Dictionary<IA_P2_PathNode, IA_P2_PathNode> parentMap; Dictionary<IA_P2_PathNode, Vector3> avoidanceMap; IA_P2_PathNode current"
"IA_P2_LineOfSight3D","Check","bool","public",True,False,"Vector3 from; Vector3 to; LayerMask obstacleLayer; float radius = 0f"
"IA_P2_INT_gentState","Enter","void","public",False,False,"IA_P2_FSM context"
"IA_P2_INT_gentState","Execute","void","public",False,False,"IA_P2_FSM context"
"IA_P2_INT_gentState","Exit","void","public",False,False,"IA_P2_FSM context"
"IA_P2_FSM","OnEnable","void","private",False,False,""
"IA_P2_FSM","OnDisable","void","private",False,False,""
"IA_P2_FSM","LoPerdiDeVision","void","public",False,False,"GameObject objetivoPerdido"
"IA_P2_FSM","PerseguirEnemigo","void","public",False,False,"GameObject enemigo"
"IA_P2_FSM","Update","void","private",False,False,""
"IA_P2_FSM","TransitionTo","void","public",False,False,"AgentState stateKey"
"IA_P2_FSM","IsPlayerVisible","bool","public",False,False,""
"IA_P2_FSM","ToggleState","void","public",False,False,""
"IA_P2_FSM","DibujarRutaPatrulla","void","public",False,False,""
"IA_P2_FSM","SePerdioElObjetivo","void","public",False,False,""
"PersecucionEnemigo","Start","void","private",False,False,""
"PersecucionEnemigo","Update","void","private",False,False,""
"PersecucionEnemigo","PerseguirJugador","void","private",False,False,""
"PersecucionEnemigo","MirarJugador","void","public",False,False,""
"IA_P2_BusEvent_Manager","OnEnable","void","private",False,False,""
"IA_P2_BusEvent_Manager","BuscarAgentesEnEscena","void","public",True,False,""
"IA_P2_BusEvent_Manager","NotificarEncontrado","void","public",True,False,"GameObject enemigo; string NombreDelOrigen"
"CrearYDestruir","OnApplicationQuit","void","private",False,False,""
"CrearYDestruir","OnDestroy","void","public",False,False,""
"AutoDestruccionSegura","Start","void","private",False,False,""
"AutoDestruccionSegura","OnApplicationQuit","void","private",False,False,""
"AutoDestruccionSegura","OnDestroy","void","private",False,False,""
"Soldado_Anim","Start","void","private",False,False,""
"Soldado_Anim","Update","void","private",False,False,""
"CambiarOpacidad","Start","void","private",False,False,""
"CambiarOpacidad","Update","void","private",False,False,""
"WeaponView","UpdateActiveModels","void","public",False,False,"int currentWeaponIndex"
"WeaponView","SetProyectilDamage","void","public",False,False,"float damage"
"WeaponView","SpawnBala","void","public",False,False,""
"WeaponView","PlaySound","void","public",False,False,"string soundName"
"WeaponView","TriggerFlash","void","public",False,False,""
"WeaponView","EfectoDisparoFlash","IEnumerator","private",False,False,""
"WeaponView","UpdateUI","void","public",False,False,""
"WeaponView","UpdateAmmoUI","void","public",False,False,"string ammoText"
"WeaponController","Start","void","private",False,False,""
"WeaponController","Update","void","private",False,False,""
"WeaponController","ValidarListasModelo","void","private",False,False,""
"WeaponController","OnDestroy","void","private",False,False,""
"Proyectil2","Start","void","private",False,False,""
"Proyectil2","FixedUpdate","void","private",False,False,""
"Proyectil2","OnCollisionEnter2D","void","private",False,False,"Collision2D collision"
"Proyectil","OnEnable","void","public",False,False,""
"Proyectil","Start","void","private",False,False,""
"Proyectil","OnCollisionEnter2D","void","private",False,False,"Collision2D collision"
"Proyectil","SpawnearEfecto","void","private",False,False,"GameObject prefab; Collision2D col"
"Proyectil","DestruirBala","void","private",False,False,""
"Proyectil","DesaparecerBala","void","private",False,False,""
"Cohete","SetObjetivo","void","public",False,False,"Vector3 nuevoObjetivo"
"Cohete","OnCollisionEnter2D","void","private",False,False,"Collision2D col"
"Cohete","Explotar","void","private",False,False,""
"Cohete","Update","void","private",False,False,""
"Cohete","MoverHaciaObjetivo","void","private",False,False,""
"Cohete","ExpandirYDestruir","IEnumerator","private",False,False,""
"Manager_VFX","OnEnable","void","private",False,False,""
"Manager_VFX","Start","void","private",False,False,""
"Manager_VFX","InicializarPool","void","private",False,False,""
"Manager_VFX","SpawnVFX","GameObject","public",False,False,"string effectName; Vector3 position"
"MainGameController","IniciarTransicionSuave","void","public",False,False,"float duracion"
"MainGameController","Update","void","private",False,False,""
"LiderandoState","Enter","void","public",False,False,"UnitController unit"
"LiderandoState","Update","void","public",False,False,"UnitController unit"
"LiderandoState","HandleMedicHeal","void","private",False,False,"UnitController medic; Vector3 mousePos"
"LiderandoState","FixedUpdate","void","public",False,False,"UnitController unit"
"LiderandoState","Exit","void","public",False,False,"UnitController unit"
"SeguirFormacionState","Enter","void","public",False,False,"UnitController unit"
"SeguirFormacionState","Update","void","public",False,False,"UnitController unit"
"SeguirFormacionState","FixedUpdate","void","public",False,False,"UnitController unit"
"SeguirFormacionState","Exit","void","public",False,False,"UnitController unit"
"AtacarState","Enter","void","public",False,False,"UnitController unit"
"AtacarState","Update","void","public",False,False,"UnitController unit"
"AtacarState","FixedUpdate","void","public",False,False,"UnitController unit"
"AtacarState","Exit","void","public",False,False,"UnitController unit"
"PerseguirState","Enter","void","public",False,False,"UnitController unit"
"PerseguirState","Update","void","public",False,False,"UnitController unit"
"PerseguirState","FixedUpdate","void","public",False,False,"UnitController unit"
"PerseguirState","Exit","void","public",False,False,"UnitController unit"
"EsperandoState","EsperandoState","«ctor»","public",False,False,""
"EsperandoState","EsperandoState","«ctor»","public",False,False,"float duration"
"EsperandoState","Enter","void","public",False,False,"UnitController unit"
"EsperandoState","Update","void","public",False,False,"UnitController unit"
"EsperandoState","FixedUpdate","void","public",False,False,"UnitController unit"
"EsperandoState","Exit","void","public",False,False,"UnitController unit"
"HuirDetrasLiderState","Enter","void","public",False,False,"UnitController unit"
"HuirDetrasLiderState","Update","void","public",False,False,"UnitController unit"
"HuirDetrasLiderState","FixedUpdate","void","public",False,False,"UnitController unit"
"HuirDetrasLiderState","Exit","void","public",False,False,"UnitController unit"
"IrADestinoState","Enter","void","public",False,False,"UnitController unit"
"IrADestinoState","Update","void","public",False,False,"UnitController unit"
"IrADestinoState","FixedUpdate","void","public",False,False,"UnitController unit"
"IrADestinoState","Exit","void","public",False,False,"UnitController unit"
"LeaderManager","OnEnable","void","private",False,False,""
"LeaderManager","LerpCameraSize","void","public",False,False,"float targetSize; float duration = 0.5f"
"LeaderManager","CameraLerpRoutine","IEnumerator","private",False,False,"float target; float duration"
"LeaderManager","Start","void","private",False,False,""
"LeaderManager","OnDestroy","void","private",False,False,""
"LeaderManager","Update","void","private",False,False,""
"LeaderManager","AsignarLiderMasCercanoALiderMuerto","void","private",False,False,""
"LeaderManager","SuscribirseAInputs","void","private",False,False,""
"LeaderManager","OnCycleLeader","void","private",False,False,"bool derecha"
"LeaderManager","CambiarLider","void","public",False,False,"int index"
"LeaderManager","ActualizarImagenLider","void","public",False,False,"UnitSpecialization especialidad"
"UnitFSM","Start","void","private",False,False,""
"UnitFSM","OnDestroy","void","private",False,False,""
"UnitFSM","Update","void","private",False,False,""
"UnitFSM","TickLento","void","private",False,False,""
"UnitFSM","SetState","void","public",False,False,"State newState"
"UnitFSM","EnterState","void","private",False,False,"State state"
"UnitFSM","ExitState","void","private",False,False,"State state"
"UnitFSM","SetEnemy","void","public",False,False,"Transform enemy"
"UnitFSM","SetDestination","void","public",False,False,"Vector3 pos"
"UnitFSM","OnDrawGizmos","void","private",False,False,""
"CambioDeLider","Update","void","private",False,False,""
"CambioDeLider","CambiarLider","void","public",False,False,"int numeroDeSoldado"
"IDetectable","GetName","string","public",False,False,""
"IDetectable","GetDetectableType","DetectableType","public",False,False,""
"IDetectable","GetTransform","UnityEngine.Transform","public",False,False,""
"DetectableEntity","Initialize","void","public",False,False,"string name; DetectableType detectableType"
"DetectableEntity","GetName","string","public",False,False,""
"DetectableEntity","GetDetectableType","DetectableType","public",False,False,""
"DetectableEntity","GetTransform","Transform","public",False,False,""
"SquadEventBus","TriggerUnitDamaged","void","public",True,False,"UnitController unit; float damage; GameObject attacker"
"SquadEventBus","TriggerUnitDied","void","public",True,False,"UnitController unit"
"SquadEventBus","TriggerLeaderChanged","void","public",True,False,"UnitController leader"
"SquadEventBus","TriggerHelpRequested","void","public",True,False,"UnitController victim; Transform attacker; int priority"
"SquadEventBus","TriggerUnitDowned","void","public",True,False,"UnitController downed"
"SquadEventBus","TriggerUnitRevived","void","public",True,False,"UnitController revived; UnitController reviver"
"WeaponControllerMVC","WeaponControllerMVC","«ctor»","public",False,False,"WeaponModel model; WeaponView view; IWeaponInput input"
"WeaponControllerMVC","HandleUpdate","void","public",False,False,"float deltaTime"
"WeaponControllerMVC","Disparar","void","private",False,False,""
"WeaponControllerMVC","IntentarRecargar","void","private",False,False,""
"WeaponControllerMVC","HandleWeaponUpdated","void","private",False,False,""
"WeaponControllerMVC","HandleAmmoUpdated","void","private",False,False,""
"WeaponControllerMVC","Unsubscribe","void","public",False,False,""
"UnityWeaponInput","GetFireInput","bool","public",False,False,"bool isAutomatic"
"UnityWeaponInput","GetReloadInput","bool","public",False,False,""
"UnityWeaponInput","GetWeaponSwitchInput","int","public",False,False,""
"ShotImpactBus","Trigger","void","public",True,False,"Vector3 impactPos; GameObject owner"
"IInteractable","GetInteractName","string","public",False,False,""
"IInteractable","Interact","void","public",False,False,"GameObject interactuante"
"IInteractable","GetTransform","Transform","public",False,False,""
"DesactivarPorTimer","OnEnable","void","public",False,False,""
"DesactivarPorTimer","OnDisable","void","private",False,False,""
"DesactivarPorTimer","Desactivar","void","private",False,False,""
"UnitView","Awake","void","private",False,False,""
"UnitView","Update","void","private",False,False,""
"UnitView","TriggerHealEffect","void","public",False,False,""
"UnitView","ShowSpeech","void","public",False,False,"string msg; float duration = 3f"
"UnitView","OnRevivalComplete","void","public",False,False,""
"UnitView","RotateGraphics","void","public",False,False,"float angle"
"UnitView","RotateGraphicsSmooth","void","public",False,False,"float angle; float speed"
"UnitView","ShowLineToTarget","void","public",False,False,"Vector3 from; Vector3 targetPos"
"UnitView","ShowLineToDestination","void","public",False,False,"Vector3 from; Vector3 destination"
"UnitView","ShowLinePath","void","public",False,False,"List<Vector3> path; Color color"
"UnitView","HideLine","void","public",False,False,""
"UnitView","StartBlink","void","public",False,False,"IndicatorType type"
"UnitView","StopBlink","void","public",False,False,"IndicatorType type"
"UnitView","StopAllBlinks","void","public",False,False,""
"UnitView","BlinkRoutine","IEnumerator","private",False,False,"IndicatorEntry entry"
"UnitView","GetEntry","IndicatorEntry","private",False,False,"IndicatorType type"
"UnitView","HideAllIndicators","void","private",False,False,""
"UnitView","TriggerFlash","void","public",False,False,""
"UnitView","FlashRoutine","IEnumerator","private",False,False,""
"UnitView","OnGUI","void","private",False,False,""
"UnitView","DrawStaminaBar","void","private",False,False,"Vector3 screenPos"
"UnitView","DrawHealthBar","void","private",False,False,"Vector3 screenPos"
"UnitView","DrawRevivalBar","void","private",False,False,"Vector3 screenPos"
"UnitView","DrawHealCircle","void","private",False,False,"Vector3 screenPos"
"UnitView","DrawSpecLabel","void","private",False,False,"Vector3 screenPos"
"UnitView","DrawHeartbeatCircle","void","private",False,False,"Vector3 screenPos"
"UnitView","DrawExhaleCircle","void","private",False,False,"Vector3 screenPos"
"UnitView","GetCircleTexture","Texture2D","private",True,False,""
"UnitView","DrawSpeechBubble","void","private",False,False,"Vector3 screenPos"
"UnitView","SetSelectionRing","void","public",False,False,"bool isActive"
"IUnitState","Enter","void","public",False,False,"UnitController unit"
"IUnitState","Update","void","public",False,False,"UnitController unit"
"IUnitState","FixedUpdate","void","public",False,False,"UnitController unit"
"IUnitState","Exit","void","public",False,False,"UnitController unit"
"UnitPathRenderer","Awake","void","private",False,False,""
"UnitPathRenderer","LateUpdate","void","private",False,False,""
"UnitPathRenderer","DibujarCamino","void","private",False,False,""
"UnitModel","OnValidate","void","private",False,False,""
"UnitModel","UpdateStatsToDefaults","void","public",False,False,""
"UnitModel","Awake","void","private",False,False,""
"UnitModel","Start","void","private",False,False,""
"UnitModel","TakeDamage","void","public",False,False,"float amount; GameObject attacker"
"UnitModel","TakeDamage","void","public",False,False,"int amount; GameObject attacker"
"UnitModel","AddHealth","void","public",False,False,"float amount"
"UnitModel","CanFire","bool","public",False,False,""
"UnitModel","ConsumeAmmo","void","public",False,False,""
"UnitModel","AutoReload","System.Collections.IEnumerator","private",False,False,""
"UnitModel","ReviveHealth","void","public",False,False,""
"UnitController","EnterDamagedState","void","public",False,False,""
"UnitController","ExitDamagedState","void","public",False,False,""
"UnitController","IsDown","bool","public",False,False,""
"UnitController","UpdateLeaderRevivalInput","void","public",False,False,""
"UnitController","HandleRevivalInput","void","private",False,False,"UnitController damagedAlly"
"UnitController","CompleteLeaderRevival","void","private",False,False,"UnitController damagedAlly"
"UnitController","ResetRevivalInput","void","private",False,False,""
"UnitController","FindClosestDamagedAlly","UnitController","private",False,False,""
"UnitController","CanReviveAlly","bool","public",False,False,"UnitController damagedAlly"
"UnitController","StartRevivingAlly","void","public",False,False,"UnitController damagedAlly"
"UnitController","ModifyTakeDamageForRevival","void","private",False,False,""
"UnitController","LogMethodEntry","void","private",False,False,"string message"
"ControlDerrota","Update","void","private",False,False,""
"BalaPool","Awake","void","private",False,False,""
"BalaPool","OnEnable","void","private",False,False,""
"BalaPool","ReconstruirPoolDesdeHijos","void","private",False,False,""
"BalaPool","ExpandirPool","void","private",False,False,"int cantidad"
"BalaPool","GetBala","Bala","public",False,False,""
"BalaPool","ReturnBala","void","public",False,False,"Bala b"
"Bala","GetName","string","public",False,False,""
"Bala","GetDetectableType","DetectableType","public",False,False,""
"Bala","GetTransform","Transform","public",False,False,""
"Bala","OnEnable","void","private",False,False,""
"Bala","Update","void","private",False,False,""
"Bala","CambiarADurante","void","private",False,False,""
"Bala","OnTriggerEnter2D","void","private",False,False,"Collider2D collider"
"Bala","OnCollisionEnter2D","void","private",False,False,"Collision2D collision"
"Bala","ProcesarImpacto","void","private",False,False,"GameObject hitGo; Vector3 contactPoint"
"Bala","RestaurarEscalaCursor","System.Collections.IEnumerator","private",False,False,"CursorManager cursor"
"Bala","Explosion","void","public",False,False,""
"Bala","AlertarEnemigasCercanos","void","private",False,False,"Vector3 pos"
"Bala","Desactivar","void","private",False,False,""
"AmmoManager","Update","void","private",False,False,""
"AmmoManager","BalancearMunicion","void","private",False,False,"UnitModel a; UnitModel b"
"UnityCharacterInput","GetMovementInput","Vector2","public",False,False,""
"UnityCharacterInput","GetMouseWorldPosition","Vector3","public",False,False,"Camera mainCamera"
"UnityCharacterInput","GetJumpInput","bool","public",False,False,""
"UnityCharacterInput","GetHealInput","bool","public",False,False,""
"UnityCharacterInput","GetThrowGrenadeInput","bool","public",False,False,""
"UnityCharacterInput","GetFullHealInput","bool","public",False,False,""
"IWeaponInput","GetFireInput","bool","public",False,False,"bool isAutomatic"
"IWeaponInput","GetReloadInput","bool","public",False,False,""
"IWeaponInput","GetWeaponSwitchInput","int","public",False,False,""
"IMovementHandler","Move","void","public",False,False,"Transform transform; Rigidbody2D rb2D; Vector2 direction; float speed"
"IMovementHandler","TranslateDirectional","void","public",False,False,"Transform transform; string direction; float speed"
"IMovementHandler","RotateTowards","void","public",False,False,"Transform transform; Vector3 targetPosition"
"IMovementHandler","Jump","void","public",False,False,"Transform transform; Rigidbody2D rb2D; float jumpForce"
"ICharacterInput","GetMovementInput","Vector2","public",False,False,""
"ICharacterInput","GetMouseWorldPosition","Vector3","public",False,False,"Camera mainCamera"
"ICharacterInput","GetJumpInput","bool","public",False,False,""
"ICharacterInput","GetHealInput","bool","public",False,False,""
"ICharacterInput","GetThrowGrenadeInput","bool","public",False,False,""
"ICharacterInput","GetFullHealInput","bool","public",False,False,""
"CharacterControllerMVC","CharacterControllerMVC","«ctor»","public",False,False,"CharacterModel model; CharacterView view; ICharacterInput input; IMovementHandler movement"
"CharacterControllerMVC","HandleUpdate","void","public",False,False,"Transform transform"
"CharacterControllerMVC","HandleFixedUpdate","void","public",False,False,"Transform transform; Rigidbody2D rb2D"
"CharacterControllerMVC","HandleLateUpdate","void","public",False,False,"Transform transform; Rigidbody2D rb2D"
"CharacterControllerMVC","ForceTranslate","void","public",False,False,"Transform transform; string direction; float speed"
"SelectedSoldierUIFeedback","OnLeaderChanged","void","public",False,False,"UnitController newLeader"
"WeaponModel","Awake","void","private",False,False,""
"WeaponModel","Idx","int","private",False,False,"System.Array arr"
"WeaponModel","GetWeaponName","string","public",False,False,""
"WeaponModel","GetCurrentWeaponDamage","float","public",False,False,""
"WeaponModel","GetCurrentWeaponCadence","float","public",False,False,""
"WeaponModel","IsCurrentWeaponAutomatic","bool","public",False,False,""
"WeaponModel","GetCurrentWeaponMaxMag","int","public",False,False,""
"WeaponModel","SelectWeapon","void","public",False,False,"int index"
"WeaponModel","CanFire","bool","public",False,False,""
"WeaponModel","ConsumeBullet","void","public",False,False,""
"WeaponModel","TryReload","bool","public",False,False,""
"IHealth","TakeDamage","void","public",False,False,"float amount; GameObject attacker"
"IMovable","MoveTo","void","public",False,False,"Vector3 position"
"IMovable","Stop","void","public",False,False,""
"IAttackable","Attack","void","public",False,False,""
"IInputProvider","GetMovementInput","Vector2","public",False,False,""
"IInputProvider","GetShootInput","bool","public",False,False,""
"InformacionPersonaje","Start","void","private",False,False,""
"InformacionPersonaje","InicializarValores","void","private",False,False,""
"InformacionPersonaje","RecibirDanio","void","public",False,False,"float danio"
"InformacionPersonaje","Morir","void","private",False,False,""
"InformacionPersonaje","ContadorReinicio","IEnumerator","private",False,False,""
"InformacionPersonaje","ReAparecer","void","public",False,False,""
"InformacionPersonaje","UsarKitMedico","void","public",False,False,""
"InformacionPersonaje","ActualizarUI","void","public",False,False,""
"InformacionPersonaje","CurarAlMaximo","void","public",False,False,""
"InformacionPersonaje","AniadirKitMedico","void","public",False,False,""
"InformacionPersonaje","AnadirRecargas","void","public",False,False,"int NumeroDeArma"
"InformacionPersonaje","AniadirGranadas","void","public",False,False,""
"InformacionPersonaje","AnadirAdrenalina","void","public",False,False,""
"InformacionPersonaje","CambiarValorTemporalmente","IEnumerator","private",False,False,""
"InformacionPersonaje","ActualizarBarraVida","void","public",False,False,"Transform barraVida"
"InformacionPersonaje","TakeDamage","void","public",False,False,"float amount; GameObject attacker"
"IDaniable","RecibirDano","void","public",False,False,"int cantidad; GameObject atacante"
"CharacterModel","ObtenerVelocidadActual","float","public",False,False,""
"CharacterModel","ActivarBoostVelocidadTemporal","void","public",False,False,"float multiplicador; float duracion"
"CharacterModel","RutinaBoostVelocidad","IEnumerator","private",False,False,"float multiplicador; float duracion"
"CharacterModel","CanUseKitMedico","bool","public",False,False,""
"CharacterModel","UsarKitMedico","void","public",False,False,""
"CharacterModel","CurarAlMaximo","void","public",False,False,""
"CharacterModel","HasGrenades","bool","public",False,False,""
"CharacterModel","ConsumeGrenade","void","public",False,False,""
"IA_P2_FOV","Update","void","private",False,False,""
"IA_P2_FOV","ProcessTarget","void","private",False,False,"GameObject target"
"IA_P2_FOV","OnTriggerEnter2D","void","private",False,False,"Collider2D other"
"IA_P2_FOV","OnTriggerExit2D","void","private",False,False,"Collider2D other"
"IA_P2_FOV","IsInFOV","bool","private",False,False,"Transform target"
"IA_P2_FOV","HasLineOfSight","bool","private",False,False,"Transform target"
"IA_P2_FOV","Reset","void","private",False,False,""
"IA_P2_FOV","OnValidate","void","private",False,False,""
"IA_F_PathFinding_Theta","OptimizarConTheta","List<Vector3>","public",True,False,"List<Vector3> recorridoAStar; LayerMask obstacleLayer; float radius = 0f"
"IA_F_EnemyCercanos","OnCollisionEnter2D","void","public",False,False,"Collision2D collision"
"IA_F_EnemyCercanos","OnCollisionExit2D","void","public",False,False,"Collision2D collision"
"IA_F_ControllerSeguidor","Update","void","private",False,False,""
"IA_F_ControllerSeguidor","ObtenerEnemigo","GameObject","private",False,False,""
"IA_F_ControllerSeguidor","EsVisible","bool","public",False,False,"Transform PosibleEnemigo"
"IA_F_ChangeMode","Update","void","private",False,False,""
"IA_F_ChangeMode","CambiarDeModo","void","public",False,False,""
"IA_F_ChangeMode","CambiarDeModo","void","public",False,False,"bool ModoIA"
"IA_F_ChangeMode","OrdenarAtaque","void","public",False,False,""
"Rigidbody2DMovementHandler","Move","void","public",False,False,"Transform targetTransform; Rigidbody2D rb2D; Vector2 direction; float speed"
"Rigidbody2DMovementHandler","TranslateDirectional","void","public",False,False,"Transform targetTransform; string direction; float speed"
"Rigidbody2DMovementHandler","RotateTowards","void","public",False,False,"Transform targetTransform; Vector3 targetPosition"
"Rigidbody2DMovementHandler","Jump","void","public",False,False,"Transform targetTransform; Rigidbody2D rb2D; float jumpForce"
"MovementProxy","MoveTo","void","public",True,False,"IMovable unit; Vector3 target"
"MovementProxy","Stop","void","public",True,False,"IMovable unit"
"ShootingProxy","Shoot","void","public",True,False,"IAttackable unit"
"AIProxy","CanSeeTarget","bool","public",True,False,"Transform agent; Transform target; float viewDistance; LayerMask obstacleMask"
"UIProxy","UpdateHealthBar","void","public",True,False,"Transform bar; float current; float max"
"RunnerVisibilityLink","Reset","void","private",False,False,""
"RunnerVisibilityLink","AssociateComponent","bool","private",False,False,"Component component"
"RunnerVisibilityLink","OnValidate","void","private",False,False,""
"RunnerVisibilityLink","Awake","void","private",False,False,""
"RunnerVisibilityLink","OnDestroy","void","private",False,False,""
"RunnerVisibilityLink","Initialize","void","internal",False,False,"UnityEngine.Component comp; NetworkRunner runner"
"RunnerVisibilityLink","SetEnabled","void","public",False,False,"bool enabled"
"RunnerVisibilityLink","IsInputAuth","bool","internal",False,False,""
"RunnerVisibilityLink","SetupOnSingleRunnerLink","void","internal",False,False,"PreferredRunners preferredRunner"
"RunnerVisibilityLink","InvokeRefreshCommonObjectVisibilities","void","internal",False,False,"float time"
"RunnerVisibilityLink","RetryRefreshCommonLinks","void","private",False,False,""
"RunnerLagCompensationGizmos","Awake","void","private",False,False,""
"RunnerLagCompensationGizmos","OnDrawGizmos","void","private",False,False,""
"RunnerLagCompensationGizmos","RenderHitboxHistory","void","private",False,False,""
"RunnerLagCompensationGizmos","RenderBHVBroadphase","void","private",False,False,""
"RunnerEnableVisibility","Awake","void","private",False,False,""
"RunnerEnableVisibility","OnDestroy","void","private",False,False,""
"RunnerEnableVisibility","RunnerOnObjectAcquired","void","private",False,False,"NetworkRunner runner; NetworkObject obj"
"RunnerEnableVisibility","OnReliableDataProgress","void","public",False,False,"NetworkRunner runner; PlayerRef player; ReliableKey key; float progress"
"RunnerEnableVisibility","OnSceneLoadDone","void","private",False,False,"NetworkRunner runner"
"RunnerEnableVisibility","OnObjectExitAOI","void","private",False,False,"NetworkRunner runner; NetworkObject obj; PlayerRef player"
"RunnerEnableVisibility","OnObjectEnterAOI","void","private",False,False,"NetworkRunner runner; NetworkObject obj; PlayerRef player"
"RunnerEnableVisibility","OnPlayerJoined","void","private",False,False,"NetworkRunner runner; PlayerRef player"
"RunnerEnableVisibility","OnPlayerLeft","void","private",False,False,"NetworkRunner runner; PlayerRef player"
"RunnerEnableVisibility","OnInput","void","private",False,False,"NetworkRunner runner; NetworkInput input"
"RunnerEnableVisibility","OnInputMissing","void","private",False,False,"NetworkRunner runner; PlayerRef player; NetworkInput input"
"RunnerEnableVisibility","OnShutdown","void","private",False,False,"NetworkRunner runner; ShutdownReason shutdownReason"
"RunnerEnableVisibility","OnConnectedToServer","void","private",False,False,"NetworkRunner runner"
"RunnerEnableVisibility","OnDisconnectedFromServer","void","private",False,False,"NetworkRunner runner; NetDisconnectReason reason"
"RunnerEnableVisibility","OnConnectRequest","void","private",False,False,"NetworkRunner runner; NetworkRunnerCallbackArgs.ConnectRequest request; byte[] token"
"RunnerEnableVisibility","OnConnectFailed","void","private",False,False,"NetworkRunner runner; NetAddress remoteAddress; NetConnectFailedReason reason"
"RunnerEnableVisibility","OnUserSimulationMessage","void","private",False,False,"NetworkRunner runner; SimulationMessagePtr message"
"RunnerEnableVisibility","OnSessionListUpdated","void","private",False,False,"NetworkRunner runner; List<SessionInfo> sessionList"
"RunnerEnableVisibility","OnCustomAuthenticationResponse","void","private",False,False,"NetworkRunner runner; Dictionary<string, object> data"
"RunnerEnableVisibility","OnHostMigration","void","private",False,False,"NetworkRunner runner; HostMigrationToken hostMigrationToken"
"RunnerEnableVisibility","OnReliableDataReceived","void","private",False,False,"NetworkRunner runner; PlayerRef player; ReliableKey key; ArraySegment<byte> data"
"RunnerEnableVisibility","OnSceneLoadStart","void","private",False,False,"NetworkRunner runner"
"EnableOnSingleRunner","AddNodes","void","internal",False,False,"List<RunnerVisibilityLink> existingNodes"
"EnableOnSingleRunner","FindRecognizedTypes","void","public",False,False,""
"EnableOnSingleRunner","FindNestedRecognizedTypes","void","public",False,False,""
"EnableOnSingleRunner","FindRecognizedComponentsOnGameObject","Component[]","private",True,False,"GameObject go"
"EnableOnSingleRunner","FindRecognizedNestedComponents","Component[]","private",True,False,"GameObject go"
"NetworkSceneManagerDefault","ClearStatics","void","private",True,False,""
"NetworkSceneManagerDefault","NetworkSceneManagerDefault","«ctor»","private",True,False,""
"NetworkSceneManagerDefault","Initialize","void","public",False,False,"NetworkRunner runner"
"NetworkSceneManagerDefault","Shutdown","void","public",False,False,""
"NetworkSceneManagerDefault","IsRunnerScene","bool","public",False,False,"Scene scene"
"NetworkSceneManagerDefault","TryGetPhysicsScene2D","bool","public",False,False,"out PhysicsScene2D scene2D"
"NetworkSceneManagerDefault","TryGetPhysicsScene3D","bool","public",False,False,"out PhysicsScene scene3D"
"NetworkSceneManagerDefault","MakeDontDestroyOnLoad","void","public",False,False,"GameObject obj"
"NetworkSceneManagerDefault","MoveGameObjectToScene","bool","public",False,False,"GameObject gameObject; SceneRef sceneRef"
"NetworkSceneManagerDefault","LoadScene","NetworkSceneAsyncOp","public",False,False,"SceneRef sceneRef; NetworkLoadSceneParameters parameters"
"NetworkSceneManagerDefault","UnloadScene","NetworkSceneAsyncOp","public",False,False,"SceneRef sceneRef"
"NetworkSceneManagerDefault","GetSceneRef","SceneRef","public",False,False,"string sceneNameOrPath"
"NetworkSceneManagerDefault","GetSceneRef","SceneRef","public",False,False,"GameObject gameObject"
"NetworkSceneManagerDefault","OnSceneInfoChanged","bool","public",False,False,"NetworkSceneInfo sceneInfo; NetworkSceneInfoChangeSource changeSource"
"NetworkSceneManagerDefault","LoadSceneCoroutine","IEnumerator","protected",False,False,"SceneRef sceneRef; NetworkLoadSceneParameters sceneParams"
"NetworkSceneManagerDefault","UnloadSceneCoroutine","IEnumerator","protected",False,False,"SceneRef sceneRef"
"NetworkSceneManagerDefault","OnSceneLoaded","IEnumerator","protected",False,False,"SceneRef sceneRef; Scene scene; NetworkLoadSceneParameters sceneParams"
"NetworkSceneManagerDefault","OnLoadSceneProgress","void","protected",False,False,"SceneRef sceneRef; float progress"
"NetworkSceneManagerDefault","DestroyAllRuntimeSpawnedObjectsInScene","void","private",False,False,"Scene scene; SceneRef sceneRef"
"NetworkSceneManagerDefault","FindSceneToTakeOver","Scene","private",False,False,"SceneRef sceneRef"
"NetworkSceneManagerDefault","StartTracedCoroutine","ICoroutine","private",False,False,"IEnumerator inner"
"NetworkSceneManagerDefault","MakeLoadingScope","LoadingScope","protected",False,False,""
"NetworkSceneManagerDefault","MarkSceneAsOwned","void","protected",False,False,"SceneRef sceneRef; Scene scene"
